Area Code,Year,mean_happiness,suicides,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,mean_happiness_3clusters,mean_happiness_binary,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,Code_E06000001,Code_E06000002,Code_E06000003,Code_E06000004,Code_E06000005,Code_E06000006,Code_E06000007,Code_E06000008,Code_E06000009,Code_E06000010,Code_E06000011,Code_E06000012,Code_E06000013,Code_E06000014,Code_E06000015,Code_E06000016,Code_E06000017,Code_E06000018,Code_E06000019,Code_E06000020,Code_E06000021,Code_E06000022,Code_E06000023,Code_E06000024,Code_E06000025,Code_E06000026,Code_E06000027,Code_E06000030,Code_E06000031,Code_E06000032,Code_E06000033,Code_E06000034,Code_E06000035,Code_E06000036,Code_E06000037,Code_E06000038,Code_E06000039,Code_E06000040,Code_E06000041,Code_E06000042,Code_E06000043,Code_E06000044,Code_E06000045,Code_E06000046,Code_E06000047,Code_E06000049,Code_E06000050,Code_E06000051,Code_E06000052,Code_E06000054,Code_E06000055,Code_E06000056,Code_E06000057,Code_E06000058,Code_E06000059,Code_E07000004,Code_E07000005,Code_E07000006,Code_E07000007,Code_E07000008,Code_E07000009,Code_E07000010,Code_E07000011,Code_E07000012,Code_E07000026,Code_E07000027,Code_E07000028,Code_E07000029,Code_E07000030,Code_E07000031,Code_E07000032,Code_E07000033,Code_E07000034,Code_E07000035,Code_E07000036,Code_E07000037,Code_E07000038,Code_E07000039,Code_E07000040,Code_E07000041,Code_E07000042,Code_E07000043,Code_E07000044,Code_E07000045,Code_E07000046,Code_E07000047,Code_E07000061,Code_E07000062,Code_E07000063,Code_E07000064,Code_E07000065,Code_E07000066,Code_E07000067,Code_E07000068,Code_E07000069,Code_E07000070,Code_E07000071,Code_E07000072,Code_E07000073,Code_E07000074,Code_E07000075,Code_E07000076,Code_E07000077,Code_E07000078,Code_E07000079,Code_E07000080,Code_E07000081,Code_E07000082,Code_E07000083,Code_E07000084,Code_E07000085,Code_E07000086,Code_E07000087,Code_E07000088,Code_E07000089,Code_E07000090,Code_E07000091,Code_E07000092,Code_E07000093,Code_E07000094,Code_E07000095,Code_E07000096,Code_E07000098,Code_E07000099,Code_E07000102,Code_E07000103,Code_E07000105,Code_E07000106,Code_E07000107,Code_E07000108,Code_E07000109,Code_E07000110,Code_E07000111,Code_E07000112,Code_E07000113,Code_E07000114,Code_E07000115,Code_E07000116,Code_E07000117,Code_E07000118,Code_E07000119,Code_E07000120,Code_E07000121,Code_E07000122,Code_E07000123,Code_E07000124,Code_E07000125,Code_E07000126,Code_E07000127,Code_E07000128,Code_E07000129,Code_E07000130,Code_E07000131,Code_E07000132,Code_E07000133,Code_E07000134,Code_E07000135,Code_E07000136,Code_E07000137,Code_E07000138,Code_E07000139,Code_E07000140,Code_E07000141,Code_E07000142,Code_E07000143,Code_E07000144,Code_E07000145,Code_E07000146,Code_E07000147,Code_E07000148,Code_E07000149,Code_E07000150,Code_E07000151,Code_E07000152,Code_E07000153,Code_E07000154,Code_E07000155,Code_E07000156,Code_E07000163,Code_E07000164,Code_E07000165,Code_E07000166,Code_E07000167,Code_E07000168,Code_E07000169,Code_E07000170,Code_E07000171,Code_E07000172,Code_E07000173,Code_E07000174,Code_E07000175,Code_E07000176,Code_E07000177,Code_E07000178,Code_E07000179,Code_E07000180,Code_E07000181,Code_E07000187,Code_E07000188,Code_E07000189,Code_E07000192,Code_E07000193,Code_E07000194,Code_E07000195,Code_E07000196,Code_E07000197,Code_E07000198,Code_E07000199,Code_E07000200,Code_E07000202,Code_E07000203,Code_E07000207,Code_E07000208,Code_E07000209,Code_E07000210,Code_E07000211,Code_E07000212,Code_E07000213,Code_E07000214,Code_E07000215,Code_E07000216,Code_E07000217,Code_E07000218,Code_E07000219,Code_E07000220,Code_E07000221,Code_E07000222,Code_E07000223,Code_E07000224,Code_E07000225,Code_E07000226,Code_E07000227,Code_E07000228,Code_E07000229,Code_E07000234,Code_E07000235,Code_E07000236,Code_E07000237,Code_E07000238,Code_E07000239,Code_E07000240,Code_E07000241,Code_E07000242,Code_E07000243,Code_E07000244,Code_E07000245,Code_E07000246,Code_E08000001,Code_E08000002,Code_E08000003,Code_E08000004,Code_E08000005,Code_E08000006,Code_E08000007,Code_E08000008,Code_E08000009,Code_E08000010,Code_E08000011,Code_E08000012,Code_E08000013,Code_E08000014,Code_E08000015,Code_E08000016,Code_E08000017,Code_E08000018,Code_E08000019,Code_E08000021,Code_E08000022,Code_E08000023,Code_E08000024,Code_E08000025,Code_E08000026,Code_E08000027,Code_E08000028,Code_E08000029,Code_E08000030,Code_E08000031,Code_E08000032,Code_E08000033,Code_E08000034,Code_E08000035,Code_E08000036,Code_E08000037,Code_E09000001,Code_E09000002,Code_E09000003,Code_E09000004,Code_E09000005,Code_E09000006,Code_E09000007,Code_E09000008,Code_E09000009,Code_E09000010,Code_E09000011,Code_E09000012,Code_E09000013,Code_E09000014,Code_E09000015,Code_E09000016,Code_E09000017,Code_E09000018,Code_E09000019,Code_E09000020,Code_E09000021,Code_E09000022,Code_E09000023,Code_E09000024,Code_E09000025,Code_E09000026,Code_E09000027,Code_E09000028,Code_E09000029,Code_E09000030,Code_E09000031,Code_E09000032,Code_E09000033,Code_N09000001,Code_N09000002,Code_N09000003,Code_N09000004,Code_N09000005,Code_N09000006,Code_N09000007,Code_N09000008,Code_N09000009,Code_N09000010,Code_N09000011,Code_S12000005,Code_S12000006,Code_S12000008,Code_S12000010,Code_S12000011,Code_S12000013,Code_S12000014,Code_S12000017,Code_S12000018,Code_S12000019,Code_S12000020,Code_S12000021,Code_S12000023,Code_S12000026,Code_S12000027,Code_S12000028,Code_S12000029,Code_S12000030,Code_S12000033,Code_S12000034,Code_S12000035,Code_S12000036,Code_S12000038,Code_S12000039,Code_S12000040,Code_S12000041,Code_S12000042,Code_S12000045,Code_S12000047,Code_S12000048,Code_S12000049,Code_S12000050,Code_W06000001,Code_W06000002,Code_W06000003,Code_W06000004,Code_W06000005,Code_W06000006,Code_W06000008,Code_W06000009,Code_W06000010,Code_W06000011,Code_W06000012,Code_W06000013,Code_W06000014,Code_W06000015,Code_W06000016,Code_W06000018,Code_W06000019,Code_W06000020,Code_W06000021,Code_W06000022,Code_W06000023,Code_W06000024,region_East Midlands,region_East of England,region_London,region_North East,region_North West,region_South East,region_South West,region_West Midlands,region_Yorkshire and The Humber,region_Wales,region_Scotland,region_NIreland,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,suicide_rates,no_rainy_days,inflation,previous_period_happiness_change
E09000002,2,0.09999999999999964,5.0,-1.3549583953374338,4074.0,112.84974696061909,-2.902975819999998,-5.260000000000005,-1230.0,564.0,-25.0,-5.0,-4.660000000000011,-2.099999999999998,-0.25,-0.0010993566246754855,62.69999999999999,-3.9000000000000057,1.6000000000000085,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.845,-0.3019145802650957,0.13843888070692195,-0.006136475208640157,0.0012272950417280314,24.5,-0.840546504,0.11000000000000032
E09000003,2,-0.08999999999999986,16.0,0.007732030041886162,5444.0,62.742964754911554,-0.10259261999999936,-6.969999999999999,-1100.0,661.0,-6.0,-8.0,0.5900000000000034,-4.300000000000004,0.4424242424242426,-0.0005982101314772614,-33.299999999999955,-1.0999999999999943,0.5999999999999943,0,0,99.93654214249268,0.0,0.0,0.06345785750732355,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,-0.2020573108008817,0.12141807494489346,-0.0011021307861866275,0.0029390154298310064,24.5,-0.840546504,0.2999999999999998
E09000004,2,0.08000000000000007,-11.0,1.0113412268455093,3200.0,52.82393452473343,-2.36058522,-3.3300000000000125,-498.0,816.0,-24.0,4.0,2.930000000000007,-3.6999999999999993,0.09090909090909083,-0.001733158567150241,-22.600000000000023,-4.8999999999999915,-1.5,0,1,99.9305442065697,0.0,0.0,0.0,0.0,0.06945579343029908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.885,-0.155625,0.255,-0.0075,-0.0034375,24.5,-0.840546504,0.1200000000000001
E09000005,2,0.010000000000000675,4.0,0.8496962135688335,2989.0,69.13156507017175,-2.42804386,-6.200000000000003,-1241.0,599.0,-20.0,0.0,0.9000000000000057,1.1999999999999993,0.1428571428571428,-0.0018775461376427773,-208.69999999999993,-1.9000000000000057,0.20000000000000284,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.818,-0.41518902643024425,0.20040147206423553,-0.006691201070592171,0.0013382402141184342,24.5,-0.840546504,0.11999999999999922
E09000006,2,-0.09999999999999964,9.0,1.9289039809210138,3435.0,22.879774279536832,-0.5127818700000004,-5.039999999999992,-623.0,1337.0,-14.0,-1.0,-0.23000000000000398,-3.6000000000000014,-0.14285714285714302,0.00016401148344209531,176.0,-1.8999999999999915,,0,0,98.68976931007161,0.0,0.0,0.0,0.0,1.3102306899283855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.854,-0.18136826783114993,0.38922852983988354,-0.0040756914119359534,0.0026200873362445414,24.5,-0.840546504,0.20000000000000018
E09000008,2,0.1200000000000001,14.0,0.48316019406452426,3445.0,39.831793055046546,-1.4649470000000004,-4.290000000000006,-1143.0,1681.0,-30.0,-1.0,-0.29999999999999716,-3.6999999999999993,0.07692307692307687,-0.0003846369613364001,9.899999999999977,,,1,1,94.01889595714405,0.0,0.0,0.0,5.9811040428559465,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.833,-0.3317851959361393,0.4879535558780842,-0.008708272859216255,0.0040638606676342524,24.5,-0.840546504,0.20000000000000018
E09000009,2,0.2699999999999996,-2.0,-0.29976526765942424,889.0,16.005790171112494,-2.426810550000001,-6.390000000000001,-1223.0,416.0,12.0,-1.0,1.6500000000000057,1.3999999999999986,-0.04195804195804187,-0.0009703063892288065,-135.0,,,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.828,-1.37570303712036,0.46794150731158607,0.013498312710911136,-0.0022497187851518562,24.5,-0.840546504,-0.20999999999999996
E09000010,2,0.05999999999999961,-9.0,-1.9634397639579788,4092.0,50.630342818892586,-1.1148518200000002,-5.61999999999999,-1401.0,1040.0,-14.0,2.0,-1.6399999999999864,-5.0,0.19004524886877827,-0.001798262152967842,-35.799999999999955,-1.2999999999999972,1.6999999999999886,0,1,99.6209960922766,0.0,0.0,0.0,0.0,0.37900390772341164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.841,-0.34237536656891493,0.2541544477028348,-0.003421309872922776,-0.0021994134897360706,24.5,-0.840546504,-0.019999999999999574
E09000011,2,-0.040000000000000036,7.0,3.968097524148689,4756.0,100.52609218555517,-1.4749047299999987,-5.450000000000003,-1120.0,991.0,-15.0,3.0,-3.430000000000007,-7.199999999999999,-0.20833333333333326,-0.001069525982790411,-13.0,,,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.801,-0.23549201009251472,0.20836837678721615,-0.003153910849453322,0.001471825063078217,24.5,-0.840546504,0.15000000000000036
E09000015,2,0.040000000000000036,2.0,-0.36950943347305554,2145.0,42.50521159470918,-2.5239033299999987,-6.640000000000001,-618.0,452.0,-4.0,5.0,-1.1899999999999977,1.8000000000000007,0.05555555555555558,-0.0013761771179429654,79.89999999999998,,,0,1,99.75678587508844,0.0,0.0,0.0,0.0,0.2432141249115585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.852,-0.2881118881118881,0.21072261072261073,-0.0018648018648018648,0.0009324009324009324,24.5,-0.840546504,0.10000000000000053
