Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change,Year_no_outliers,suicide_rates_no_outliers,crimes_no_outliers,population_no_outliers,population_density_no_outliers,unemployment_no_outliers,mean_income_support_no_outliers,n_is_claimants_no_outliers,house_sales_no_outliers,bankruptcy_no_outliers,processing_no_outliers,productivity_no_outliers,road_casualties_no_outliers,ofsted_no_outliers,infant_mortality_no_outliers,childhood_tooth_decay_no_outliers,gp_access_no_outliers,dental_access_no_outliers,Core City_no_outliers,Other City_no_outliers,Large Town_no_outliers,Medium Town_no_outliers,Small Town_no_outliers,Village or smaller_no_outliers,gardens_perc_no_outliers,income_support_rate_no_outliers,house_sales_pp_no_outliers,bankruptcy_pp_no_outliers,no_rainy_days_no_outliers,inflation_no_outliers,previous_period_happiness_change_no_outliers
0.75,,,0.27067397146991934,0.3333831761426831,,,,,,,0.39251207729468596,,,,,,,,,,,,,,,,,0.1999999999999998,0.35942235908331255,0.6255506607929512,0.8333333333333334,,,0.22838088180807709,0.24311666966528117,,,,,,,0.4376564847270901,,,,,,,,,,,,,,,,,0.0,0.4747224282497903,0.6161616161616159
0.125,0.5869565217391305,,0.24679553442216248,0.3342269939407709,0.5436030349595182,0.31049004594180657,0.8277856707935864,0.36801705756929637,0.6585365853658537,,0.40579710144927583,,,,,,,0.0,0.0,0.0,0.28981773236047254,0.5199377192704479,0.27867112032428887,0.9764837625979843,0.4388268734709174,0.7887474759836015,0.5317967231324633,0.0,0.35354277339529155,0.5462555066079293,0.0,0.45588235294117646,,0.19414597999258987,0.24419676051829697,0.5034362467532553,0.3570332480818416,0.8039719626168225,0.44892847202894515,0.6555555555555557,,0.4541812719078619,,,,,,,,,,0.2933264220608463,0.6036496924077474,0.3265459341965486,0.96056338028169,0.22616544569388147,0.6167686634877121,0.4037652534534713,,0.4650602294906102,0.5252525252525252
1.0,0.46376811594202905,0.6099988404113167,0.2173351250775274,0.33260465486876356,0.7034823902195821,0.6140888208269524,0.9639740207022529,0.2846481876332623,0.6878048780487805,0.4939759036144579,,,0.1604010025062655,,,,,0.0,0.04949230109167183,0.44002478905467896,0.1812589369335347,0.15108351326096178,0.21444439147637892,0.8723404255319149,0.5201444118878191,0.9740466101694916,0.7115384615384617,0.6144329896907219,0.188636651321465,0.5022026431718061,,0.20588235294117646,0.3878962016220724,0.1519081141163394,0.24212015867825976,0.680706795381264,0.7626598465473151,0.9607476635514018,0.3401057612023379,0.688888888888889,0.5675675675675675,,,0.13889413096810704,,,,,,0.04903310190915966,0.44021386073720736,0.18318258595466438,0.1747409942924866,0.25125480819036183,0.6985915492957748,0.38306378339087777,0.9805407011289364,0.690672963400236,0.6700000000000002,0.19406226932324305,0.47474747474747486
0.5,0.5869565217391305,0.671486429725589,0.32768244779822203,0.3370655195336501,0.6932965838282779,0.578483920367534,0.9939111020905217,0.4147121535181237,0.775609756097561,0.4939759036144579,0.31803542673107915,0.47674888799029497,,0.45360685499514347,0.48835758835758836,,,0.0,0.0,0.07339713215989063,0.3465946573033142,0.23598767232815848,0.4076651804440026,0.921612541993281,0.44997373718737227,0.7891714192015742,0.5384615384615385,0.24742268041237114,0.6790612497826604,0.4933920704845812,0.5,0.45588235294117646,0.5411459814747468,0.3101148573545758,0.24783008697321152,0.669413007735773,0.7150895140664965,0.9952102803738317,0.5098803228499861,0.788888888888889,0.5675675675675675,0.34501752628943394,0.47507055503292567,,0.44649718980984104,0.5680039541972156,,,,,0.07295376985056419,0.3509323331334886,0.2734687076729484,0.4777619187054504,0.8225352112676056,0.24767279111646773,0.6176009322887706,0.4144037780401416,0.07666666666666694,1.0,0.46464646464646453
0.75,0.5434782608695653,0.6924115468603117,0.37316518503204466,0.3527938990396358,0.6728212271795987,0.4421898928024497,0.9853866450172519,0.46119402985074626,0.8341463414634147,0.5240963855421688,0.5938003220611916,0.4613829357056205,0.832535885167464,0.475240758848767,,,,0.0,0.2503799157390133,0.0,0.5713709186581984,0.10373655146519904,0.14829686554071586,0.9451287793952967,0.44986978357931784,0.7894835001497674,0.5390771282735272,0.1999999999999998,0.35942235908331255,0.5770925110132158,0.8333333333333334,0.3676470588235294,0.5932991009912297,0.37532419414598,0.2679624886310975,0.6467104036343155,0.532992327365729,0.9853971962616822,0.5705538547175062,0.8555555555555556,0.6351351351351352,0.6880320480721075,0.4571966133584196,0.8626155878467636,0.4717978970182184,,,,,0.2503302586204357,,0.5789904982399273,0.11968530179209709,0.1737119876302022,0.8816901408450704,0.2474722175548613,0.6182135974419677,0.4153863960163029,0.0,0.4747224282497903,0.5606060606060607
0.5,0.6231884057971014,0.7105570582292658,1.0,0.400535880257271,0.5662184509330391,0.4643950995405819,0.8850213111426832,0.6786780383795309,0.6682926829268293,0.5060240963855422,0.43075684380032214,0.4739183178325918,0.533385059700849,0.548092566601897,0.42224532224532224,0.5561497326203211,0.42346938775510246,0.9183189292964684,0.0,0.08121155749447122,0.0,0.0,0.000469513209060537,0.8812989921612542,0.4497111009581691,0.7889742552602653,0.5382377918240946,0.24742268041237114,0.6790612497826604,0.5110132158590306,0.5,0.5294117647058824,0.6385244164348611,,0.32907245494713755,0.5285116993691072,0.5626598465473154,0.8698598130841122,0.8544391873086556,0.6666666666666667,0.5945945945945946,0.48522784176264355,0.4717779868297272,0.5405048377307293,0.5569976034620565,0.4894142845374413,0.5505617977528091,0.4812500000000002,0.9187924069248186,,0.08078167509620839,,,0.00041828248261688544,0.7211267605633804,0.24716604695545133,0.6172138677242524,0.41404662874400905,0.07666666666666694,1.0,0.4848484848484848
0.5,0.572463768115942,0.7098288938131184,0.2564606160843498,0.3349585391627082,0.6874272653171813,0.6129402756508421,0.9859955348081998,0.4257995735607676,0.8146341463414635,0.5421686746987953,0.3252818035426736,0.4828143954710875,,0.6567044318531564,0.40353430353430353,,,0.0,0.0,0.6353415994721553,0.0,0.12519615915402732,0.2531255087788451,0.9451287793952967,0.4495672642662134,0.7916923991857088,0.5401224955880827,0.24742268041237114,0.6790612497826604,0.5550660792951542,0.5,0.4264705882352941,0.6367095617997123,0.20800296406076324,0.24513314193211933,0.6629052424846423,0.7611253196930952,0.9860981308411215,0.5243529084330643,0.8333333333333334,0.6756756756756757,0.3540310465698549,0.4821260583254939,,0.6840184602001987,0.46717192519976936,,,,,0.6358675933365366,,0.14463882610040568,0.2965995568506362,0.8816901408450704,0.2468885208730461,0.6225500219308269,0.4170550342799146,0.07666666666666694,1.0,0.5353535353535355
0.625,0.5144927536231885,0.7128392623078627,0.295120942733099,0.3386747541980482,0.7365856555301542,0.5692955589586521,0.9807184899533185,0.33198294243070364,0.7609756097560976,0.4939759036144579,0.4802737520128827,0.45127375657096624,,0.525813919413921,,,,0.0,0.0,0.0,0.4910696783077587,0.2021592640378809,0.3825180287369893,0.9507278835386339,0.4496425721089581,0.7874013955447291,0.5381515730743401,0.6742268041237117,0.9999999999999998,0.6299559471365639,0.6666666666666666,0.3088235294117647,0.6442125118135272,0.26343090033345684,0.24988991510827954,0.717410933907706,0.702813299232737,0.9800233644859813,0.401892568883941,0.7722222222222223,0.5675675675675675,0.5468202303455181,0.44543744120413925,,0.5309428731962884,,,,,,,0.497516798927976,0.23413257344239197,0.4482826442377605,0.8957746478873243,0.2470338237876721,0.614126090837662,0.4139090044822995,0.7666666666666669,,0.6212121212121213
0.625,0.572463768115942,0.6982392741574519,0.2462786851354145,0.33375848541612896,0.7092869788552986,0.5371362940275652,0.9915770245585549,0.34051172707889127,0.7707317073170732,0.5120481927710844,0.45289855072463764,0.47877072381722585,,0.45828833142500386,0.3731808731808732,0.6310160427807484,0.5153061224489799,0.0,0.0,0.054135287939395295,0.0,0.39642221993741633,0.5927059822565868,0.9675251959686451,0.44979901755595497,0.7867491276171485,0.5381787330316743,0.6742268041237117,0.9999999999999998,0.6123348017621144,0.6666666666666666,0.4264705882352941,0.6078239495873164,0.19340496480177843,0.24359706734617806,0.6871427896366797,0.659846547314579,0.9925233644859813,0.4130253270247704,0.7833333333333334,0.6081081081081081,0.5127691537305953,0.4774223894637818,,0.4519721454746264,0.43108987560754597,0.6292134831460671,0.59375,,,0.053658698881345016,,0.46002418630568476,0.694679868217532,0.9380281690140848,0.2473356778655493,0.6128455838663451,0.4139523578026251,0.7666666666666669,,0.6010101010101011
0.5,0.5434782608695653,0.6820263086290301,0.1974881124664048,0.30335521381919023,0.6469489804907982,0.45788667687595697,0.9715851430891009,0.3742004264392324,0.7121951219512195,0.5060240963855422,0.5100644122383259,0.48443186413263223,0.6251993620414672,0.5355122463512594,0.4164241164241164,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8264277715565509,0.452079321892005,0.7866737288135593,0.5434615384615386,0.24742268041237114,0.6790612497826604,0.5462555066079297,0.5,0.3676470588235294,0.567415252064792,0.12345313078918119,0.20468073300477785,0.6180238520948593,0.5539641943734022,0.9695093457943925,0.45699972168104647,0.7166666666666668,0.5945945945945946,0.5838758137205811,0.48400752587017876,0.6393659180977542,0.5422850022874104,0.48249443941016557,,,,,,,,,0.5830985915492961,0.2517354170452481,0.6126975638740344,0.42238488783943323,0.07666666666666694,1.0,0.5252525252525256
0.625,0.5362318840579711,0.6682975156791535,0.19319826338639653,0.3138445169945066,0.7111377454972178,0.5386676875957119,0.9837629389080577,0.3545842217484009,0.7560975609756098,0.46385542168674704,0.6167471819645736,0.46744844318641304,,0.4853306418832586,,,,0.0,0.0,0.958469235267364,0.0,0.04100266133976893,0.005002923786628549,0.9563269876819709,0.4507824423015425,0.7885391444713479,0.5397356266921485,0.6742268041237117,0.9999999999999998,0.3612334801762116,0.6666666666666666,0.3529411764705882,0.5331980300094921,0.11730270470544646,0.21810709168059958,0.6891948770838787,0.6618925831202053,0.9835280373831776,0.43139437795713886,0.7666666666666667,0.5,0.7165748622934398,0.46425211665098776,,0.48359794837047076,,,,,,0.9595526254348924,,0.0467374793109511,0.005732667835196774,0.9098591549295778,0.24923314931926838,0.6163596751832046,0.41643750565263826,0.7666666666666669,,0.3131313131313136
0.25,0.4565217391304348,0.6601645290920275,0.29780855902418857,0.33946688912936607,0.5967906580945137,0.5088055130168452,0.9605236452202152,0.529637526652452,0.7658536585365854,0.5783132530120483,0.4126409017713371,0.47230084917104714,0.4720893141945772,0.4541213354787983,0.43423423423423424,,,0.0,0.0,0.7768744570877347,0.0,0.06458115954063906,0.1655924402616537,0.9451287793952967,0.44916743380120167,0.792524114871479,0.5382618679179355,1.0,0.1561784612973196,0.5022026431718061,0.16666666666666666,0.19117647058823528,0.5129276239337005,0.26728417932567616,0.2509038516424574,0.5624094588857637,0.6219948849104865,0.9567757009345794,0.6598942387976621,0.7777777777777779,0.7567567567567568,0.46269404106159256,0.46989651928504234,0.47450462351387046,0.44709887132647563,0.503665870335283,,,,,0.7776445956270666,,0.07415487838647672,0.19398708678319176,0.8816901408450704,0.24611706693405275,0.6241828137465042,0.41408505953370556,,0.14072220422044313,0.47474747474747486
0.5,0.5144927536231885,0.702396830445728,0.2819929708497002,0.34665185450202884,0.6219935978466957,0.5034456355283305,0.9623503145930586,0.43710021321961623,0.6829268292682927,0.5722891566265061,0.4653784219001611,0.4666397088556407,0.55228981544771,0.5765227555269414,0.5046431046431047,,,0.08524201761600184,0.0,0.2663450844366416,0.6004595081687673,0.12140418194475376,0.005441614501881341,0.9552071668533035,0.44902123938496785,0.7906333630686887,0.5360946745562131,0.24742268041237114,0.6790612497826604,0.6123348017621144,0.5,0.3088235294117647,0.6181861152374748,0.24460911448684697,0.260100641987286,0.5903538983016009,0.6148337595907933,0.9588785046728971,0.5391038129696633,0.6833333333333335,0.7432432432432433,0.5282924386579865,0.4633113828786454,0.5608605397244761,0.5902465210285884,0.5873630447318561,,,0.0840595385750351,,0.2662345580205812,0.6085038032007252,0.14022946331799935,0.006246932200085364,0.9070422535211271,0.24583499173435766,0.6204709635050192,0.4106257378984651,0.07666666666666694,1.0,0.6010101010101011
0.5,0.5579710144927537,0.6920815197842775,0.2461236303493901,0.33413552314091277,0.5969821765128855,0.5390505359877483,0.974934036939314,0.43091684434968014,0.7414634146341463,,0.49275362318840554,,,,,,,0.0,0.0,0.03333786645425757,0.0,0.6471197497611404,0.3901657179492161,0.9608062709966407,0.44865600112654347,0.7933832513549923,0.5364709227925495,0.24742268041237114,0.6790612497826604,0.5110132158590306,0.5,0.39705882352941174,0.5924765516392106,0.193182660244535,0.24407967745312742,0.5626218100992265,0.6624040920716114,0.9733644859813084,0.5310325633175619,0.7500000000000001,,0.5623435152729085,,,,,,,,,0.03282540177132527,,0.7515386909136108,0.4572478078458502,0.9211267605633806,0.24513028181905824,0.6258694370035025,0.41122631359566325,0.07666666666666694,1.0,0.4848484848484848
1.0,0.5579710144927537,0.6501984168417392,0.21593963200330782,0.33132611335422807,0.983953291731978,0.5271822358346094,0.9515932616196469,0.353091684434968,0.6097560975609756,0.5120481927710844,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8824188129899215,0.48677562860786355,0.7940480882932598,0.6601073345259393,0.6144329896907219,0.188636651321465,0.40969162995594705,,0.39705882352941174,0.4880883917345416,0.14990737310114857,0.24048361937062707,0.9916864744300067,0.6465473145780058,0.9464953271028037,0.42944614528249375,0.6000000000000001,0.6081081081081081,,,,,,,,,,,,,,0.7239436619718311,0.3186802970050163,0.6271746189666846,0.6085774690425853,0.6700000000000002,0.19406226932324305,0.36868686868686884
1.0,0.5289855072463768,0.6491779503485064,0.26886499896630145,0.3337045461789766,0.6488255411008022,0.5405819295558956,0.9793992287395982,0.3390191897654584,0.6390243902439025,,,,,,,,,0.0,0.0,0.0,0.2721345431928654,0.4475935393529012,0.35887006813228306,0.948488241881299,0.4494183970107642,0.7873062768879905,0.5340704148043599,0.6144329896907219,0.188636651321465,0.40969162995594705,,0.338235294117647,0.4855450123765441,0.22578732864023712,0.24352802486236352,0.6201045393000836,0.6644501278772383,0.9785046728971962,0.41107709435012524,0.6333333333333334,,,,,,,,,,,,0.27538504493104604,0.519526893971085,0.4205608278909481,0.8901408450704229,0.24660128855671906,0.6139393575982891,0.4073945700300996,0.6700000000000002,0.19406226932324305,0.36868686868686884
0.875,0.5579710144927537,0.6819152923904052,0.2339776721108125,0.3408883651078085,0.6464254678474946,0.4670750382848389,0.9751370002029633,0.3304904051172708,0.7707317073170732,0.5060240963855422,0.38526570048309206,,,0.5858492320307831,,,,0.0,0.011913385563517625,0.0,0.833430344377105,0.27587555051513685,0.0,0.9686450167973126,0.44766454091054586,0.7843691148775894,0.537958773252891,0.7855670103092782,0.2570927969789797,0.44052863436123313,0.9999999999999999,0.39705882352941174,0.5671385585999954,0.17576880326046684,0.252723347753557,0.6174433933274269,0.5662404092071616,0.9735981308411215,0.39994433620929587,0.7833333333333334,0.5945945945945946,0.4286429644466698,,,0.6011537735016544,,,,,0.01137757565190282,,0.8448761901633381,0.3198508760880675,,0.9408450704225355,0.24321730630588903,0.608173235624216,0.41360125317344565,0.9466666666666661,0.30655946227646386,0.40404040404040387
0.0,0.5652173913043479,,0.23470126111225967,0.3358623473465513,0.6543376180026498,0.4563552833078097,0.9583925309518977,0.40106609808102345,0.6390243902439025,,0.45450885668276997,,,0.5192028557429847,,,,0.059879314340649435,0.0,0.0,0.8414786116371163,0.0,0.1906335567935039,0.9596864501679732,0.4458233047300126,0.7932997881355932,0.5250000000000001,0.8185567010309281,0.0,,,0.4117647058823529,,0.1768062245276028,0.24629002076835857,0.6262162032787184,0.5519181585677753,0.954322429906542,0.49206790982465903,0.6333333333333334,,0.5147721582373558,,,0.5232112780387052,,,,0.058646420341529566,,,0.8530419682243342,,0.22334205929938106,0.9183098591549299,0.23966472833000185,0.6257055852644088,0.39291617473435647,1.0,,
0.375,0.6231884057971014,0.6899005249573902,0.21573289228860865,0.33264657846731915,0.6067071032192767,0.5662327718223577,0.9828496042216359,0.3953091684434968,0.6829268292682927,,0.40257648953301156,,,,,,,0.0,0.0,0.0,0.0,0.22052136541756534,0.803545206628907,0.9092945128779395,0.45895638698645386,0.7578434908041832,0.6006546644844518,0.3587628865979377,0.0705469939115782,0.488986784140969,0.33333333333333337,0.5294117647058824,0.5870407070922411,0.14961096702482402,0.24217382108669439,0.5734045849597138,0.6987212276214833,0.9824766355140186,0.48455329807959924,0.6833333333333335,,0.45017526289434134,,,,,,,,,,,0.2554842751963862,0.9418405580738335,0.7915492957746479,0.26500438832203715,0.5560991643594898,0.5136778115501519,0.25666666666666604,0.0,0.4595959595959596
0.25,,,0.2505685342154228,0.3329205460227509,,,,,,,0.4174718196457329,,,,,,,,,,,,,,,,,1.0,0.1561784612973196,0.6696035242290748,0.16666666666666666,,,0.19955539088551316,0.2425245008795543,,,,,,,0.4687030545818725,,,,,,,,,,,,,,,,,,0.14072220422044313,0.6666666666666667
0.25,0.6376811594202899,0.6959545079062197,0.22229687823030803,0.33444160218233754,0.5707323336368277,0.39548238897396637,0.9586969758473717,0.38891257995735606,0.6634146341463415,0.5542168674698796,0.4488727858293078,0.474322684997978,0.28070175438596484,0.6908401845706256,0.2869022869022869,,,0.0,0.9925212609866236,0.0,0.0,0.0,0.007478739013376259,0.9787234042553192,0.4334972791963164,0.8027542372881356,0.4942307692307693,1.0,0.1561784612973196,0.5066079295154188,0.16666666666666666,0.5588235294117647,0.602129468328236,0.15902185994812895,0.24447146010299792,0.5335165885997493,0.47058823529411853,0.9546728971962617,0.47620372947397716,0.6611111111111112,0.7027027027027027,0.5077616424636953,0.4722483537158984,0.2684280052840158,0.7239399968163286,0.32852788532828076,,,,0.9939845796619865,,,,0.00863499400918755,0.9661971830985914,0.21588224604761042,0.6442661913250148,0.3438016528925619,,0.14072220422044313,0.4797979797979803
0.0,0.5507246376811594,0.6594298714232157,0.2298945627455034,0.3328997674736226,0.5508401642366846,0.4762633996937213,0.9240917393951695,0.36801705756929637,0.5951219512195123,,0.4460547504025764,,,,,,,0.0,0.0,0.0,0.2721345431928654,0.4475935393529012,0.35887006813228306,0.948488241881299,0.438511311941848,0.7896289106249533,0.513385293120976,0.8185567010309281,0.0,,,0.38235294117647056,0.5110965857149626,0.1699147832530567,0.24249790423641257,0.5114606090942734,0.5785166240409216,0.9148364485981308,0.44892847202894515,0.5833333333333334,,0.5042563845768646,,,,,,,,,,0.27538504493104604,0.519526893971085,0.4205608278909481,0.8901408450704229,0.22555658467427864,0.6184990616190409,0.37437652455674075,1.0,,
0.0,0.5507246376811594,,0.24508993177589414,0.33313222932909076,0.5976383704767145,0.638973966309341,0.9844733103308302,0.35842217484008526,0.7707317073170732,,0.44806763285024165,,,0.5241025641025656,0.2255024255024255,,,0.0,0.0,0.0,0.0,0.44576785516650264,0.6028809647882082,0.9283314669652856,0.4492849102853851,0.7880542633137058,0.5381662483389932,0.8185567010309281,0.0,,,0.38235294117647056,,0.1917006298629122,0.24279545653305196,0.5633493828604824,0.7959079283887469,0.9843457943925233,0.4364041191205121,0.7833333333333334,,0.506760140210315,,,0.5289414544992718,0.25553999505725344,,,,,,,0.5174039635156364,0.7066077042702316,0.8394366197183099,0.24634373224446066,0.6154077753942268,0.41393242946200537,1.0,,
0.5,0.4782608695652174,0.7359598656631864,0.3211184618565226,0.33993135954541837,0.5923108890186496,0.5405819295558956,0.9793992287395982,0.4093816631130064,0.7073170731707317,0.5060240963855422,0.3764090177133659,0.4836231298018599,0.7060074428495481,0.45438022816863066,0.5565488565488567,0.5561497326203211,0.3673469387755102,0.0,0.0,0.3983201916938206,0.0,0.442397524649758,0.20756328300541418,0.975363941769317,0.4497029558165689,0.7891311006738819,0.5373802903923387,0.24742268041237114,0.6790612497826604,0.5814977973568279,0.5,0.2352941176470588,0.7018375937817665,0.30070396443127084,0.2514983760160974,0.5574423940604555,0.6644501278772383,0.9785046728971962,0.5029223490119678,0.7111111111111112,0.5945945945945946,0.41762643965948915,0.4830667920978363,0.7263760457948041,0.44740164461178544,0.6490649971167313,0.5505617977528091,0.41249999999999964,,,0.39843732279987687,,0.5134848972542153,0.24318828488701127,0.9577464788732393,0.24715033129063596,0.6175217805267416,0.41267786612803037,0.07666666666666694,1.0,0.5656565656565655
0.375,0.6666666666666667,0.6838929196897491,0.5121976431672524,0.4771508702476839,0.4016809614526358,0.43185298621745805,0.9358636086868277,0.5275053304904052,0.6292682926829268,0.46385542168674704,0.3663446054750406,0.4549130610594418,0.3062200956937797,0.5351984231546668,0.4460845460845461,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8163493840985443,0.44959830464539785,0.7893094315226232,0.5376502562299715,0.3587628865979377,0.0705469939115782,0.5022026431718061,0.33333333333333337,0.6176470588235294,0.5720675361649811,0.5746572804742498,0.4271400118060563,0.3460763187496305,0.5191815856777504,0.9283878504672898,0.6571110492624548,0.6222222222222222,0.5,0.40510766149223826,0.4496707431796802,0.295904887714663,0.5419179881384196,0.5177526979158086,,,,,,,,,0.5577464788732394,0.2469484118140453,0.6178718726980077,0.4131087915264715,0.25666666666666604,0.0,0.47474747474747486
1.0,0.5434782608695653,0.64933785541139,0.24069671283853628,0.3419471973160932,0.8137115268501693,0.5501531393568144,0.9610310533793384,0.35692963752665247,0.6634146341463415,0.4578313253012049,,,0.5978582820688083,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.902575587905935,0.447153620761825,0.787902348001866,0.5303458009880029,0.6144329896907219,0.188636651321465,0.5374449339207048,,0.3676470588235294,0.485943554845968,0.1854020007410152,0.25407865808908014,0.8029263245600691,0.6772378516624046,0.9573598130841121,0.43445588644586697,0.6611111111111112,0.4864864864864865,,,0.609926401207775,,,,,,,,,,,0.7746478873239437,0.242231510085408,0.6151095411753803,0.40144925966443895,0.6700000000000002,0.19406226932324305,0.5151515151515152
0.5,0.572463768115942,0.6979170773642946,0.229997932602853,0.3454978716652874,0.6938149643774483,0.5432618683001531,0.9848792368581287,0.3447761194029851,0.775609756097561,0.5120481927710844,0.4384057971014493,0.4900930044480386,,0.6541236461935973,0.5104643104643105,,,0.0,0.0,1.0,0.0,0.0,0.0,0.7816349384098544,0.4484655837069831,0.7855821182739989,0.5384615384615385,0.24742268041237114,0.6790612497826604,0.7180616740088103,0.5,0.4264705882352941,0.6070209161919394,0.17006298629121896,0.25862353838823154,0.6699877761553732,0.6680306905370853,0.9848130841121495,0.4185917060951851,0.788888888888889,0.6081081081081081,0.4947421131697541,0.4905926622765757,,0.6810002484718912,0.5942828898591317,,,,,,,,,0.47042253521126765,0.24476288042965055,0.6105545566115821,0.4144037780401416,0.07666666666666694,1.0,0.722222222222222
1.0,0.6956521739130435,0.6363360894464675,0.4272793053545586,0.3341509788047251,0.7370076068642297,0.5681470137825418,0.9599147554292673,0.2978678038379531,0.5560975609756098,0.48795180722891573,,,0.4164129331593446,,,,,0.0,0.000558957758763659,0.0,0.28510246916671617,0.380987145107768,0.406098167724182,0.9339305711086228,0.44966435593024295,0.7875302663438257,0.5367504467850489,0.6144329896907219,0.188636651321465,0.4229074889867842,,0.6764705882352942,0.4535383525272315,0.4529084846239348,0.24409946077738154,0.7178787838334467,0.7012787723785171,0.9560747663551402,0.35736153632062345,0.538888888888889,0.5540540540540541,,,0.4145550618470037,,,,,,0.0,,0.2885423124512279,0.44207607091852863,0.47592495527515183,0.8535211267605634,0.2470758546387631,0.6143790849673203,0.41167249593079813,0.6700000000000002,0.19406226932324305,0.38383838383838415
0.625,0.5434782608695653,0.7058334025237505,0.26736613603473225,0.34701466366459743,0.6399000032301337,0.4934915773353748,0.9805155266896692,0.3091684434968017,0.7804878048780488,0.5060240963855422,0.4520933977455718,0.48726243429033544,,0.4940801202045859,0.3534996534996535,,,0.0,0.08629613915994909,0.5568403594708219,0.22927663036741278,0.0,0.15265167585914297,0.9417693169092947,0.4494448470053572,0.7860347528842045,0.5386231415643181,0.6742268041237117,0.9999999999999998,0.5242290748898677,0.6666666666666666,0.3676470588235294,0.6267513219772121,0.22363838458688404,0.2605650394659463,0.6102081083784067,0.6015345268542203,0.9797897196261682,0.3721124408572224,0.7944444444444445,0.5945945945945946,0.5117676514772155,0.48730009407337727,,0.4938304052923347,0.40769420874866136,,,,0.085911970585121,0.5572309384213365,0.231901374100554,,0.178817005094102,0.8732394366197183,0.24665232256813324,0.6114431512355387,0.4146617324615796,0.7666666666666669,,0.5
1.0,0.5289855072463768,0.6457633852726387,0.20844531734546207,0.3295772751285702,0.824992018365698,0.5627871362940272,0.9206413639131318,0.23432835820895523,0.6390243902439025,0.4397590361445784,,,0.7208931419457734,,,,,0.0,0.9985244428623513,0.0,0.0,0.0,0.0014755571376488111,0.8768197088465846,0.4645070936829262,0.8145961053011179,0.5613747954173487,0.6144329896907219,0.188636651321465,0.48458149779735676,,0.338235294117647,0.477034655213332,0.13916265283438312,0.23824509800355237,0.8154338738712269,0.694117647058824,0.9108644859813084,0.2744224881714445,0.6333333333333334,0.44594594594594594,,,0.7424042272126816,,,,,,1.0,,,,0.001597638516371417,0.7098591549295776,0.27571421391040096,0.6675136850355874,0.45097842196488225,0.6700000000000002,0.19406226932324305,0.4545454545454547
0.375,0.5869565217391305,0.6911709817210989,0.25206739714699194,0.3400909291213606,0.505718625114425,0.5080398162327717,0.9583925309518977,0.41300639658848615,0.7219512195121951,0.5000000000000001,0.41465378421900206,0.46744844318641304,0.4110275689223057,0.48318341222156735,0.306999306999307,,,0.08524201761600184,0.0,0.2663450844366416,0.6004595081687673,0.12140418194475376,0.005441614501881341,0.9552071668533035,0.4479518678087576,0.7913781521289789,0.5358818011257036,0.3587628865979377,0.0705469939115782,0.47577092511013225,0.33333333333333337,0.45588235294117646,0.5902071545253252,0.20170433493886625,0.2517026258432348,0.4614308852307253,0.6209718670076734,0.954322429906542,0.5076537712218202,0.7277777777777779,0.5810810810810811,0.4651977966950426,0.46425211665098776,0.4087563691262502,0.48108677750888384,0.3524178268391136,,,0.0840595385750351,,0.2662345580205812,0.6085038032007252,0.14022946331799935,0.006246932200085364,0.9070422535211271,0.24377168994295798,0.6219331043577815,0.4102859446540156,0.25666666666666604,0.0,0.4444444444444448
1.0,0.5797101449275363,,0.26343808145544756,0.3342197892696606,0.8214693086514306,0.6412710566615616,0.9795007103714228,0.3194029850746269,0.8097560975609757,0.5180722891566266,,,,,,,,0.0,0.0,0.0,0.23186066317491835,0.3328372083483336,0.4969735707244949,0.9193729003359463,0.4493554935004616,0.7863168485411346,0.5396909027046014,0.6144329896907219,0.188636651321465,0.6431718061674009,,0.4411764705882353,,0.2180066691367173,0.244187538504513,0.8115279744341818,0.798976982097187,0.9786214953271029,0.38547175062621764,0.8277777777777778,0.6216216216216217,,,,,,,,,,,0.23452313574523292,0.38608666818608417,0.5824555468355875,0.8169014084507042,0.2464799192138452,0.611996950433695,0.41636611624158315,0.6700000000000002,0.19406226932324305,0.6363636363636366
